job_id,job_title,company,location,job_description,experience,education,salary_lpa,job_type,required_skills
JOB257961,Power Bi Developer,siemens,"Mumbai, Maharashtra","We are hiring a Power BI Developer at Siemens in Mumbai, Maharashtra. The role requires 1-3 years of experience and MBA or a related qualification. The candidate will write documentation and perform testing, and work on projects involving SQL, Excel, Data Modeling, ETL. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with SQL, Excel, Data Modeling, ETL is preferred. This is a contract opportunity.",1-3 years,MBA,4.0,Contract,"Excel, Data Modeling, ETL, SQL"
JOB067200,DevOps Engineer, Persistent Systems,"Bengaluru, Karnataka","We are hiring a DevOps Engineer at Persistent Systems in Bengaluru, Karnataka. The role requires 1-3 years of experience and BE Computer Engineering or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Docker, CI/CD, Linux, Jenkins, AWS. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Docker, CI/CD, Linux, Jenkins, AWS is preferred. This is a internship opportunity.",1-3 years,BE Computer Engineering,4.4,Internship,"Docker, Git, AWS, Terraform, Jenkins, Kubernetes, Linux, CI/CD"
JOB035457,Data Engineer,Persistent Systems,"Delhi, India","We are hiring a Data Engineer at Persistent Systems in Delhi, India. The role requires 1-3 years of experience and BE Computer Engineering or a related qualification. The candidate will develop and maintain solutions related to data engineer, and work on projects involving Databricks, Spark, AWS, Python. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Databricks, Spark, AWS, Python is preferred. This is a internship opportunity.",1-3 years ,BE Computer Engineering,5.8, Internship,"Python, Databricks, ETL, Azure, Spark, AWS"
JOB162451,SQL Developer,Deloitte,"Remote, India","We are hiring a SQL Developer at Deloitte in Remote, India. The role requires 1-3 years of experience and BTech Computer Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Database Design, MySQL, SQL Server, SQL, ETL. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Database Design, MySQL, SQL Server, SQL, ETL is preferred. This is a full-time opportunity.",1-3 years,BTech Computer Science,4.4,Full-time,"MySQL, SQL Server, ETL, Database Design, PostgreSQL, Python, SQL"
JOB290853,Python Developer,Walmart Global Tech,"Nashik, Maharashtra","We are hiring a Python Developer at Walmart Global Tech in Nashik, Maharashtra. The role requires 3-6 years of experience and BSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving FastAPI, Flask, REST API, Django. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with FastAPI, Flask, REST API, Django is preferred. This is a part-time opportunity.",3-6 years,BSc Data Science,,Part-time,"REST API, Django, Flask, FastAPI"
JOB125828,Data Analyst,Persistent Systems,"Ahmedabad, Gujarat","We are hiring a Data Analyst at Persistent Systems in Ahmedabad, Gujarat. The role requires 2-5 yrs of experience and BSc Computer Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Excel, Power BI, Pandas, NumPy, Statistics, Tableau. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Excel, Power BI, Pandas, NumPy, Statistics, Tableau is preferred. This is a full-time opportunity. ",2-5 years,BSc Computer Science,4.8,Full-time,"Pandas, Python, Power BI, Statistics, Excel, Tableau, SQL, NumPy"
JOB113356,DevOps Engineer,Capgemini,,"We are hiring a DevOps Engineer at Capgemini in Hyderabad, Telangana. The role requires 0-1 years of experience and BSc Computer Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving CI/CD, Docker, Linux, AWS. Key responsibilities include develop and maintain solutions related to devops engineer, solving technical problems, improving performance, and communicating results. Experience with CI/CD, Docker, Linux, AWS is preferred. This is a internship opportunity.",0-1 years,BSc Computer Science,4.0,Internship,"Docker, Linux, AWS, CI/CD"
JOB218643,Power BI Developer,tcs,"Delhi, India","We are hiring a Power BI Developer at TCS in Delhi, India. The role requires 3-6 years of experience and BSc Data Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Power Query, DAX, Excel, Power BI. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Power Query, DAX, Excel, Power BI is preferred. This is a contract opportunity.",3-6 years , BSc Data Science ,8.0,Contract,"Excel, Power Query, Power BI, DAX"
JOB293293,AI ENGINEER,Mphasis ,,"We are hiring a AI Engineer at Mphasis in Nagpur, Maharashtra. The role requires 1-3 years of exp and MCA or a related qualification. The candidate will clean, transform and validate data, and work on projects involving LLM, Deep Learning, PyTorch, Machine Learning, NLP, TensorFlow, Python. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with LLM, Deep Learning, PyTorch, Machine Learning, NLP, TensorFlow, Python is preferred. This is a full-time opportunity.", 1-3 years,MCA,6,Full-time,"Machine Learning, NLP, Docker, Deep Learning, LLM, PyTorch, Python, TensorFlow"
JOB163237,data analyst,Persistent Systems,"Ahmedabad, Gujarat","We are hiring a Data Analyst at Persistent Systems in Ahmedabad, Gujarat. The role requires 3-6 years of experience and BCA or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Statistics, Power BI, Tableau, NumPy. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Statistics, Power BI, Tableau, NumPy is preferred. This is a contract opportunity.", 3-6 years ,BCA,7.3,Contract,"Pandas, Excel, Power BI, SQL, Statistics, Tableau, NumPy"
JOB157628,Web Developer,Infosys ," Pune, Maharashtra ","We are hiring a Web Developer at Infosys in Pune, Maharashtra. The role requires 8-12 years of experience and BSc Computer Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Git, JavaScript, CSS, REST API. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Git, JavaScript, CSS, REST API is preferred. This is a full-time opportunity.",8-12 years,BSc Computer Science,12.6,Full-time,"JavaScript, CSS, REST API, Git"
JOB101643,Python Developer,LTIMindtree,"Noida, Uttar Pradesh","We are hiring a Python Developer at LTIMindtree in Noida, Uttar Pradesh. The role requires 0-1 years of experience and BTech Computer Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving Flask, Django, Python, SQL. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Flask, Django, Python, SQL is preferred. This is a part-time opportunity.",0-1 years,BTech Computer Science,3.6,Part-time,
JOB035337,DevOps Engineer,Cognida,"delhi, india","We are hiring a DevOps Engineer at Cognida in Delhi, India. The role requires 0-1 years of experience and BCA or a related qualification. The candidate will develop and maintain solutions related to devops engineer, and work on projects involving Linux, Jenkins, Kubernetes, AWS, Git, Terraform, CI/CD. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Linux, Jenkins, Kubernetes, AWS, Git, Terraform, CI/CD is preferred. This is a internship opportunity.",0-1 years,BCA ,3.9,Internship,"Kubernetes, AWS, Linux, CI/CD, Jenkins, Docker, Git, Terraform"
JOB091824,Business Analyst,Infosys,"Pune, Maharashtra","We are hiring a Business Analyst at Infosys in Pune, Maharashtra. The role requires 1-3 years of experience and MCA or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving SQL, Excel, Tableau, JIRA, Power BI, Business Analysis. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with SQL, Excel, Tableau, JIRA, Power BI, Business Analysis is preferred. This is a full-time opportunity.",1-3 years , MCA ,4.2,Full-time,"JIRA, Excel, Tableau, SQL, Power BI, Business Analysis"
JOB200685,Python Developer, TechNova Solutions,"Noida, Uttar Pradesh","We are hiring a Python Developer at TechNova Solutions in Noida , Uttar Pradesh. The role requires 1-3 yrs of experience and BCA or a related qualification. The candidate will build reports , dashboards , models or automated workflows , and work on projects involving Python , REST API , Flask , FastAPI , SQL. Key responsibilities include build reports , dashboards , models or automated workflows , solving technical problems , improving performance , and communicating results. Experience with Python , REST API , Flask , FastAPI , SQL is preferred. This is a contract opportunity.",1-3 years,BCA,6.0,Contract,"Python, Docker, Django, REST API, Git, FastAPI, Flask, SQL"
JOB061676,Machine Learning Engineer,Accenture,"Gurugram, Haryana","We are hiring a Machine Learning Engineer at Accenture in Gurugram, Haryana. The role requires 3-6 years of experience and BTech Computer Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Python, SQL, Machine Learning, TensorFlow, PyTorch, Docker. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Python, SQL, Machine Learning, TensorFlow, PyTorch, Docker is preferred. This is a internship opportunity.",3-6 years,BTech Computer Science,6.3,Internship,"SQL, PyTorch, AWS, Docker, Machine Learning, TensorFlow, Python"
JOB122590,Java Developer, Zoho ,"Delhi, India","We are hiring a Java Developer at Zoho in Delhi, India. The role requires 3-6 years of experience and MSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving REST API, Microservices, SQL, Git, Hibernate. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with REST API, Microservices, SQL, Git, Hibernate is preferred. This is a part-time opportunity.",3-6 years,MSc Data Science,6.9, Part-time ,"REST API, Microservices, SQL, Hibernate, Git"
JOB041988,Cloud Engineer,Capgemini,"Gurugram, Haryana","We are hiring a Cloud Engineer at Capgemini in Gurugram, Haryana. The role requires 0-1 years of experience and Any Graduate or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Kubernetes, Azure, Linux, Git, Docker. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Kubernetes, Azure, Linux, Git, Docker is preferred. This is a full-time opportunity.",,Any Graduate,3.5,Full-time,"Kubernetes, AWS, Docker, Git, Azure, Linux"
JOB180155,AI Engineer,Siemens,"Bengaluru, Karnataka","We are hiring a AI Engineer at Siemens in Bengaluru ,, Karnataka . The role requires 3-6 yrs of experience and BTech Computer Science or a related qualification . The candidate will build reports ,, dashboards ,, models or automated workflows ,, and work on projects involving Docker ,, LLM ,, NLP ,, Machine Learning ,, Deep Learning ,, Python . Key responsibilities include analyze business requirements and convert them into technical solutions ,, solving technical problems ,, improving performance ,, and communicating results . Experience with Docker ,, LLM ,, NLP ,, Machine Learning ,, Deep Learning ,, Python is preferred . This is a full-time opportunity . ",3-6 years,BTech Computer Science,6.1,Full-time,"LLM, TensorFlow, Machine Learning, Python, Deep Learning, NLP, Docker"
JOB234584,Python Developer,Bosch,"Remote, India","We are hiring a Python Developer at Bosch in Remote, India. The role requires 1-3 years of experience and BSc Data Science or a related qualification. The candidate will develop and maintain solutions related to python developer, and work on projects involving FastAPI, Flask, Docker, Python. Key responsibilities include develop and maintain solutions related to python developer, solving technical problems, improving performance, and communicating results. Experience with FastAPI, Flask, Docker, Python is preferred. This is a full-time opportunity.",1-3 years ,,5.9,Full-time,"Flask, FastAPI, Docker, Python"
JOB261190,POWER BI DEVELOPER,COGNIZANT,"Remote, India","We are hiring a Power BI Developer at Cognizant in Remote, India. The role requires 8-12 years of experience and BSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Excel, ETL, Data Modeling, SQL. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Excel, ETL, Data Modeling, SQL is preferred. This is a internship opportunity.",8-12 years, BSc Data Science,13.4,Internship,"SQL, DAX, ETL, Power Query, Data Modeling, Excel"
JOB177853,AI Engineer,Deloitte,"Pune, Maharashtra","We are hiring a AI Engineer at Deloitte in Pune, Maharashtra. The role requires 0-1 years of experience and BSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving Docker, Deep Learning, NLP, PyTorch. Key responsibilities include develop and maintain solutions related to ai engineer, solving technical problems, improving performance, and communicating results. Experience with Docker, Deep Learning, NLP, PyTorch is preferred. This is a full-time opportunity.",0-1 years,BSc Data Science,4.6,Full-time,"PyTorch, Docker, Deep Learning, NLP, Machine Learning"
JOB275581,Business Analyst,TechNova Solutions,,"We are hiring a Business Analyst at TechNova Solutions in Hyderabad, Telangana. The role requires 0-1 years of experience and BE Computer Engineering or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Excel, SQL, JIRA, Tableau. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Excel, SQL, JIRA, Tableau is preferred. This is a internship opportunity. ",,BE Computer Engineering,3.1,Internship,"Tableau, Business Analysis, JIRA, Excel, SQL"
JOB284366,WEB DEVELOPER,Tech Mahindra,"Hyderabad, Telangana","We are hiring a Web Developer at Tech Mahindra in Hyderabad, Telangana. The role requires 8-12 years of experience and BE Computer Engineering or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving JavaScript, REST API, React, Git, Node.js, HTML. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with JavaScript, REST API, React, Git, Node.js, HTML is preferred. This is a full-time opportunity.",8-12 years,BE Computer Engineering,12.7,Full-time,"React, HTML, JavaScript, REST API, Node.js, Git"
JOB067045,Cloud Engineer,Cognida,"Nagpur, Maharashtra","We are hiring a Cloud Engineer at Cognida in Nagpur, Maharashtra. The role requires 3-6 years of experience and BTech Computer Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving CI/CD, AWS, Linux, Kubernetes, Terraform, Docker, Azure. Key responsibilities include develop and maintain solutions related to cloud engineer, solving technical problems, improving performance, and communicating results. Experience with CI/CD, AWS, Linux, Kubernetes, Terraform, Docker, Azure is preferred. This is a contract opportunity.",3-6 years,BTech Computer Science,, Contract ,"Docker, AWS, Terraform, Kubernetes, CI/CD, Linux, Azure"
JOB231370,DevOps Engineer,COGNIDA,"Pune, Maharashtra","We are hiring a DevOps Engineer at Cognida in Pune, Maharashtra. The role requires 2-5 years of experience and BCA or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Docker, Git, Terraform, AWS, Jenkins. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Docker, Git, Terraform, AWS, Jenkins is preferred. This is a full-time opportunity.",2-5 years,BCA,6.5,Full-time ,"Kubernetes, Terraform, AWS, CI/CD, Jenkins, Git, Linux, Docker"
JOB280738,Data Scientist,Oracle,"Bengaluru, Karnataka","We are hiring a Data Scientist at Oracle in Bengaluru, Karnataka. The role requires 2-5 years of experience and BSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving SQL, NumPy, TensorFlow, Scikit-learn. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with SQL, NumPy, TensorFlow, Scikit-learn is preferred. This is a contract opportunity.",2-5 years,BSc Data Science,6.9,CONTRACT,
JOB255917,Web Developer,Siemens,"Noida, Uttar Pradesh","We are hiring a Web Developer at Siemens in Noida, Uttar Pradesh. The role requires 1-3 years of experience and MSc Data Science or a related qualification. The candidate will develop and maintain solutions related to web developer, and work on projects involving React, JavaScript, REST API, CSS. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with React, JavaScript, REST API, CSS is preferred. This is a contract opportunity.",1-3 years,MSc Data Science,6.0,Contract,"HTML, JavaScript, CSS, React, REST API"
JOB086575,Business Analyst, Infosys,"Gurugram, Haryana","We are hiring a Business Analyst at Infosys in Gurugram, Haryana. The role requires 1-3 years of experience and BE Computer Engineering or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Excel, Statistics, Power BI, JIRA. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Excel, Statistics, Power BI, JIRA is preferred. This is a contract opportunity.",1-3 years,BE Computer Engineering,6.0, Contract,"Excel, Power BI, Statistics, JIRA"
JOB032762,Business Analyst,Oracle,"Nagpur, Maharashtra","We are hiring a Business Analyst at Oracle in Nagpur, Maharashtra. The role requires 8-12 years of experience and BCA or a related qualification. The candidate will develop and maintain solutions related to business analyst, and work on projects involving JIRA, Excel, Power BI, Statistics, SQL. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with JIRA, Excel, Power BI, Statistics, SQL is preferred. This is a part-time opportunity.",8-12 years,BCA,11.9,Part-time,"Excel, JIRA, Power BI, Statistics, SQL"
JOB143667,Java Developer, Amazon,"Remote, India"," We are hiring a Java Developer at Amazon in Remote, India. The role requires 2-5 years of experience and BSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving SQL, Git, Hibernate, Spring Boot, Java, REST API, Docker. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience w/ SQL, Git, Hibernate, Spring Boot, Java, REST API, Docker is preferred. This is a contract opportunity. ",2-5 years,BSc Data Science,5.9,Contract,"REST API, Hibernate, SQL, Git, Java, Spring Boot, Docker"
JOB284842,Data Engineer,Persistent Systems,"Hyderabad, Telangana","We are hiring a Data Engineer at Persistent Systems in Hyderabad, Telangana. The role requires 2-5 years of experience and MSc Data Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Airflow, SQL, Spark, Databricks, Azure. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Airflow, SQL, Spark, Databricks, Azure is preferred. This is a full-time opportunity.",2-5 years,MSc Data Science,5.5,Full-time,"Spark, Azure, ETL, Airflow, SQL, Databricks"
JOB032441,Data Engineer,TCS,"Gurugram, Haryana"," We are hiring a Data Engineer at TCS in Gurugram, Haryana . The role requires 3-6 years of exp and BSc Computer Science or a related qualification . The candidate will develop and maintain solutions related to data engineer, and work on projects involving Airflow, Spark, Databricks, Python, Azure . Key responsibilities include develop and maintain solutions related to data engineer, solving technical problems, improving performance, and communicating results . Experience with Airflow, Spark, Databricks, Python, Azure is preferred . This is a contract opportunity . ",3-6 years,BSc Computer Science,7.2,Contract,"Azure, Databricks, Airflow, Python, Spark"
JOB229630,Data Analyst,SIEMENS,"Mumbai, Maharashtra","We are hiring a Data Analyst at Siemens in Mumbai, Maharashtra. The role requires 3-6 years of experience and MSc Data Science or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Power BI, Python, SQL, Tableau. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Power BI, Python, SQL, Tableau is preferred. This is a contract opportunity.",3-6 years,MSc Data Science,7.6,Contract,"Python, SQL, Tableau, Power BI"
JOB084182,Business Analyst,HCLTech,"Delhi, India","We are hiring a Business Analyst at HCLTech in Delhi, India. The role requires 3-6 years of experience and MSc Data Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Excel, JIRA, Statistics, Tableau. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Excel, JIRA, Statistics, Tableau is preferred. This is a contract opportunity.",3-6 years,MSc Data Science,6,Contract,"Business Analysis, JIRA, Excel, Power BI, Tableau, Statistics"
JOB270373,Software Engineer,Deloitte,"Remote, India","We are hiring a Software Engineer at Deloitte in Remote, India. The role requires 8-12 years of experience and BTech Computer Science or a related qualification. The candidate will develop and maintain solutions related to software engineer, and work on projects involving Docker, REST API, Agile, Git, SQL. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with Docker, REST API, Agile, Git, SQL is preferred. This is a part-time opportunity.",8-12 years,BTech Computer Science,13.5,Part-time,"REST API, SQL, Git, Agile, Docker"
JOB023008,Data Engineer, Cognida ,"Nagpur, Maharashtra ","We are hiring a Data Engineer at Cognida in Nagpur, Maharashtra. The role requires 8-12 years of experience and Any Graduate or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving SQL, Spark, AWS, Python. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with SQL, Spark, AWS, Python is preferred. This is a part-time opportunity.", 8-12 years,Any Graduate,12.9,Part-time,"SQL, Spark, Python, AWS"
JOB155311,Java Developer,Oracle,"Delhi, India","We are hiring a Java Developer at Oracle in Delhi, India. The role requires 0-1 years of experience and MSc Data Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Java, Spring Boot, Hibernate, REST API. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Java, Spring Boot, Hibernate, REST API is preferred. This is a full-time opportunity.",0-1 years,MSc Data Science,4.3,Full-time,"Java, Hibernate, REST API, Spring Boot"
JOB185131,SQL Developer,Oracle,"Noida, Uttar Pradesh ","We are hiring a SQL Developer at Oracle in Noida, Uttar Pradesh. The role requires 2-5 years of experience and BE Computer Engineering or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Database Design, MySQL, SQL Server, SQL. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience with Database Design, MySQL, SQL Server, SQL is preferred. This is a internship opportunity.",,BE Computer Engineering,5.6, Internship ,Database Design | SQL | MySQL | SQL Server
JOB179569,Power BI Developer,Deloitte,"Mumbai, Maharashtra","We are hiring a Power BI Developer at Deloitte in Mumbai, Maharashtra. The role requires 5-8 years of experience and BCA or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving Data Modeling, ETL, Power BI, SQL. Key responsibilities include collaborate with cross-functional teams, solving technical problems, improving performance, and communicating results. Experience with Data Modeling, ETL, Power BI, SQL is preferred. This is a internship opportunity.",5-8 years, BCA ,9.2,Internship,"Data Modeling, ETL, Power BI, Excel, DAX, SQL"
JOB043448,Software Engineer,Walmart Global Tech,"Nagpur, Maharashtra","We are hiring a Software Engineer at Walmart Global Tech in Nagpur, Maharashtra. The role requires 0-1 years of experience and Any Graduate or a related qualification. The candidate will write documentation and perform testing, and work on projects involving REST API, SQL, Git, Python, Docker, Java, Agile. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with REST API, SQL, Git, Python, Docker, Java, Agile is preferred. This is a contract opportunity.",0-1 years,Any Graduate,4.7, CONTRACT,"Java, Git, Python, Agile, SQL, REST API, Docker"
JOB196021,AI Engineer,Infosys,"Noida, Uttar Pradesh","We are hiring a AI Engineer at Infosys in Noida, Uttar Pradesh. The role requires 8-12 years of experience and BSc Computer Science or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving TensorFlow, Docker, Machine Learning, PyTorch, LLM, Deep Learning. Key responsibilities include develop and maintain solutions related to ai engineer, solving technical problems, improving performance, and communicating results. Experience with TensorFlow, Docker, Machine Learning, PyTorch, LLM, Deep Learning is preferred. This is a internship opportunity.",8-12 years,BSc Computer Science,12.0,Internship,"tensorflow,pytorch,machine learning,llm,docker,deep learning"
JOB269078,Java Developer, Persistent Systems ,"Pune, Maharashtra","We are hiring a Java Developer at Persistent Systems in Pune, Maharashtra. The role requires 1-3 years of experience and BTech Computer Science or a related qualification. The candidate will clean, transform and validate data, and work on projects involving Docker, Spring Boot, Hibernate, Java, REST API, Microservices, SQL. Key responsibilities include clean, transform and validate data, solving technical problems, improving performance, and communicating results. Experience with Docker, Spring Boot, Hibernate, Java, REST API, Microservices, SQL is preferred. This is a internship opportunity.",1-3 years,BTech Computer Science,4.8,Internship,"REST API, Spring Boot, Hibernate, Docker, Java, SQL, Microservices"
JOB143164,Data Engineer,Mphasis,"Nagpur, Maharashtra","We are hiring a Data Engineer at Mphasis in Nagpur, Maharashtra. The role requires 0-1 years of experience and Any Graduate or a related qualification. The candidate will build reports, dashboards, models or automated workflows, and work on projects involving Azure, Spark, Python, Databricks. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with Azure, Spark, Python, Databricks is preferred. This is a part-time opportunity.",0-1 years,Any Graduate,4.4,Part-time,"Airflow,Python,SQL,ETL,Azure,Spark,Databricks"
JOB172341,NLP Engineer,Infosys,"BENGALURU, KARNATAKA","We are hiring a NLP Engineer at Infosys in Bengaluru, Karnataka. The role requires 8-12 years of experience and Any Graduate or a related qualification. The candidate will collaborate with cross-functional teams, and work on projects involving NLTK, NLP, Transformers, Python. Key responsibilities include develop and maintain solutions related to nlp engineer, solving technical problems, improving performance, and communicating results. Experience with NLTK, NLP, Transformers, Python is preferred. This is a contract opportunity.",8-12 years,Any Graduate,13.6,Contract,"NLP, Transformers, NLTK, Python"
JOB095611,Machine Learning Engineer,Walmart Global Tech,"Remote, India","We are hiring a Machine Learning Engineer at Walmart Global Tech in Remote, India. The role requires 2-5 years of experience and BCA or a related qualification. The candidate will develop and maintain solutions related to machine learning engineer, and work on projects involving PyTorch, Scikit-learn, Python, Machine Learning, SQL. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with PyTorch, Scikit-learn, Python, Machine Learning, SQL is preferred. This is a part-time opportunity.",2-5 years,BCA,6.9,Part-time,"Docker, SQL, Machine Learning, Scikit-learn, PyTorch, Python"
JOB257505,Web Developer,IBM,"MUMBAI, MAHARASHTRA","We are hiring a Web Developer at IBM in Mumbai, Maharashtra. The role requires 5-8 years of experience and Any Graduate or a related qualification. The candidate will collaborate w/ cross-functional teams, and work on projects involving REST API, JavaScript, MongoDB, HTML, Node.js. Key responsibilities include write documentation and perform testing, solving technical problems, improving performance, and communicating results. Experience w/ REST API, JavaScript, MongoDB, HTML, Node.js is preferred. This is a part-time opportunity.",5-8 years,Any Graduate,9.2,PART-TIME,"Node.js, MongoDB, Git, JavaScript, REST API, CSS, HTML"
JOB217877,AI Engineer,Persistent Systems,"Chennai, Tamil Nadu"," We are hiring a AI Engineer at Persistent Systems in Chennai , Tamil Nadu. The role requires 5-8 years of experience and MSc Data Science or a related qualification. The candidate will clean , transform and validate data , and work on projects involving Machine Learning , Python , Docker , LLM. Key responsibilities include collaborate with cross-functional teams , solving technical problems , improving performance , and communicating results. Experience with Machine Learning , Python , Docker , LLM is preferred. This is a internship opportunity.",5-8 years, MSc Data Science ,10.5,Internship,"Machine Learning, Python, LLM, Docker"
JOB176075,DevOps Engineer,TCS,"ahmedabad, gujarat","We are hiring a DevOps Engineer at TCS in Ahmedabad, Gujarat. The role requires 3-6 years of experience and MSc Data Science or a related qualification. The candidate will write documentation and perform testing, and work on projects involving CI/CD, Terraform, Git, Jenkins, AWS. Key responsibilities include build reports, dashboards, models or automated workflows, solving technical problems, improving performance, and communicating results. Experience with CI/CD, Terraform, Git, Jenkins, AWS is preferred. This is a contract opportunity.",3-6 years,MSc Data Science,7.3,Contract,Git | AWS | CI/CD | Jenkins | Terraform
JOB017030,AI Engineer,COGNIDA,"Delhi, India","We are hiring a AI Engineer at Cognida in Delhi, India . The role requires 1-3 years of experience & BSc Computer Science or a related qualification . The candidate will collaborate with cross-functional teams, & work on projects involving Deep Learning, PyTorch, LLM, Docker, Python . Key responsibilities include write documentation & perform testing, solving technical problems, improving performance, & communicating results . Experience with Deep Learning, PyTorch, LLM, Docker, Python is preferred . This is a internship opportunity . ",1-3 years,,4.1, Internship,"Docker, NLP, Python, TensorFlow, LLM, Deep Learning, PyTorch"
JOB182690,NLP Engineer,Wipro,"Mumbai, Maharashtra","We are hiring a NLP Engineer at Wipro in Mumbai, Maharashtra. The role requires 2-5 years of experience and MSc Data Science or a related qualification. The candidate will analyze business requirements and convert them into technical solutions, and work on projects involving NLP, spaCy, NLTK, Machine Learning. Key responsibilities include analyze business requirements and convert them into technical solutions, solving technical problems, improving performance, and communicating results. Experience with NLP, spaCy, NLTK, Machine Learning is preferred. This is a contract opportunity.",2-5 years,,6.8,Contract,"spaCy, SQL, Machine Learning, NLTK, NLP"
