Employee ID,Department,Salary,Experience,Gender,Attrition,Performance,Education
EMP103560,Marketing,2037542,12,Female,No,Poor,M.Sc
EMP103561,Sales,524007,0,Male,No,Excellent,B.Tech
EMP103562,R&D,850033,3,Female,Yes,Excellent,BBA
EMP103563,Operations,1807614,12,Male,No,Average,B.Tech
EMP103564,Sales,1409124,8,Male,No,Average,MCA
EMP103565,IT,1348600,7,Female,No,Average,M.Com
EMP103566,Marketing,1101998,7,Male,No,Average,BBA
EMP103567,Finance,1095867,5,Female,No,Good,MBA
EMP103568,Operations,502395,0,Male,Yes,Good,M.Tech
EMP103569,Legal,476928,0,Male,No,Good,B.Sc
EMP103570,Operations,1346838,8,Male,No,Average,M.Tech
EMP103571,HR,1361617,7,Female,No,Excellent,PhD
EMP103572,Marketing,818790,4,Male,No,Good,M.Sc
EMP103573,Customer Support,1741144,13,Male,No,Good,PhD
EMP103574,R&D,521998,1,Male,No,Average,BE
EMP103575,Customer Support,694017,5,Female,No,Good,M.Sc
EMP103576,Administration,839148,4,Female,No,Good,M.Com
EMP103577,Customer Support,1637592,15,Male,No,Good,M.Com
EMP103578,Operations,1361839,10,Male,No,Good,B.Sc
EMP103579,Customer Support,732321,6,Female,No,Average,M.Sc
EMP103580,IT,1364266,9,Male,No,Good,BE
EMP103581,Administration,1017529,7,Female,No,Good,MCA
EMP103582,Operations,1059360,8,Female,Yes,Excellent,MCA
EMP103583,Administration,1540327,11,Male,Yes,Good,M.Com
EMP103584,Legal,1081560,5,Male,No,Average,M.Tech
EMP103585,Operations,365343,0,Female,No,Poor,BCA
EMP103586,Marketing,1935490,14,Male,No,Good,BE
EMP103587,Operations,1163943,7,Male,No,Average,BCA
EMP103588,Sales,1122696,9,Female,No,Excellent,BBA
EMP103589,Finance,1068295,5,Female,No,Average,BBA
EMP103590,Finance,1783370,13,Female,No,Average,B.Tech
EMP103591,Marketing,393066,0,Female,No,Excellent,M.Sc
EMP103592,IT,1135880,6,Female,No,Good,BCA
EMP103593,R&D,1137126,10,Female,No,Excellent,BCA
EMP103594,Customer Support,1709400,11,Male,No,Excellent,M.Tech
EMP103595,Marketing,1029520,6,Male,No,Average,MBA
EMP103596,HR,967027,4,Male,No,Average,PhD
EMP103597,HR,721208,5,Female,No,Excellent,B.Sc
EMP103598,Legal,548142,0,Female,No,Good,BE
EMP103599,Sales,1145169,9,Male,No,Good,BE
EMP103600,Customer Support,1484779,13,Male,No,Good,BBA
EMP103601,R&D,1867124,12,Female,No,Average,B.Com
EMP103602,Customer Support,350000,1,Female,No,Good,M.Sc
EMP103603,IT,1311918,7,Male,No,Average,MCA
EMP103604,R&D,922033,5,Male,No,Good,BCA
EMP103605,HR,547518,2,Female,No,Good,MBA
EMP103606,HR,1830734,11,Male,Yes,Average,MCA
EMP103607,IT,1420033,9,Female,No,Good,PhD
EMP103608,IT,1001609,5,Male,No,Excellent,B.Sc
EMP103609,Operations,2595657,18,Male,No,Good,B.Sc
EMP103610,Marketing,1841245,13,Female,No,Excellent,M.Sc
EMP103611,Finance,990208,5,Male,No,Excellent,M.Sc
EMP103612,Customer Support,631635,2,Female,No,Average,M.Sc
EMP103613,Legal,806316,3,Female,No,Excellent,B.Tech
EMP103614,Operations,445359,0,Male,No,Excellent,B.Com
EMP103616,HR,936894,4,Male,No,Average,MBA
EMP103617,IT,1726961,13,Female,No,Average,B.Sc
EMP103618,Marketing,2053509,11,Female,No,Good,BCA
EMP103619,Legal,2174955,12,Female,No,Poor,M.Com
EMP103620,Legal,1675916,8,Female,No,Good,PhD
EMP103621,Finance,1714881,15,Male,No,Excellent,B.Tech
EMP103622,Marketing,1722484,11,Male,No,Excellent,BBA
EMP103623,Legal,1403712,7,Female,No,Good,BCA
EMP103624,Sales,1907171,12,Female,No,Good,MCA
EMP103625,R&D,1455833,9,Male,Yes,Average,MCA
EMP103626,Marketing,1217216,8,Male,No,Good,MCA
EMP103627,Sales,1210512,10,Male,Yes,Good,BCA
EMP103628,Legal,1202437,5,Male,No,Excellent,BE
EMP103629,Customer Support,357638,0,Male,No,Average,BCA
EMP103630,IT,1162834,6,Female,No,Good,M.Tech
EMP103631,R&D,461977,0,Female,No,Good,M.Sc
EMP103632,IT,2029048,12,Male,No,Average,B.Com
EMP103633,R&D,2274161,12,Male,No,Good,M.Com
EMP103634,Marketing,754407,3,Female,No,Good,BE
EMP103635,Sales,1115587,8,Male,No,Good,M.Sc
EMP103636,Operations,946779,4,Male,No,Good,MCA
EMP103637,Customer Support,978308,10,Female,No,Average,BCA
EMP103638,HR,578174,2,Female,No,Average,M.Sc
EMP103639,Operations,761841,6,Female,No,Good,M.Tech
EMP103640,HR,380210,0,Female,No,Average,BE
EMP103641,Finance,564197,3,Female,Yes,Average,MCA
EMP103642,Operations,923081,4,Female,No,Good,PhD
EMP103643,Marketing,1714064,14,Female,Yes,Average,MCA
EMP103644,Operations,818311,5,Male,No,Average,MCA
EMP103645,Customer Support,1195811,7,Female,No,Average,MBA
EMP103646,Operations,1497618,13,Female,No,Average,BCA
EMP103647,Sales,1987497,14,Male,No,Average,BE
EMP103648,Marketing,1404030,10,Male,No,Excellent,M.Tech
EMP103649,HR,849278,4,Male,No,Good,BCA
EMP103650,Sales,1071436,10,Female,No,Poor,BCA
EMP103651,Operations,1918019,11,Male,Yes,Average,M.Sc
EMP103652,Administration,1207654,7,Male,No,Good,MCA
EMP103653,Operations,1323872,7,Male,No,Average,M.Sc
EMP103654,Operations,919904,6,Female,No,Excellent,B.Com
EMP103655,Customer Support,1390833,13,Female,No,Good,B.Com
EMP103656,Sales,533207,3,Male,No,Average,B.Com
EMP103657,HR,2563040,19,Female,No,Good,B.E.
EMP103658,R&D,2367445,13,Male,No,Excellent,M.Sc
EMP103659,R&D,1626495,7,Male,No,Excellent,MCA
EMP103660,Legal,1600394,7,Male,No,Excellent,B.Sc
EMP103661,R&D,2399206,11,Male,No,Excellent,BBA
EMP103662,R&D,1056907,6,Female,No,Good,M.Sc
EMP103663,R&D,838269,2,Female,No,Good,M.Sc
EMP103664,Finance,427164,0,Male,No,Good,PhD
EMP103665,Sales,402462,0,Male,No,Excellent,M.Tech
EMP103666,Operations,2181835,19,Male,No,Average,MCA
EMP103668,HR,375914,1,Female,No,Good,MBA
EMP103669,IT,436872,0,Male,Yes,Good,BBA
EMP103670,IT,587530,0,Male,Yes,Average,BCA
EMP103671,Sales,1981020,11,Female,No,Excellent,PhD
EMP103672,IT,1304757,7,Female,No,Good,B.Tech
EMP103673,IT,1241750,9,Female,No,Good,B.Tech
EMP103674,HR,413721,0,Male,Yes,Poor,B.Com
EMP103675,Operations,1335784,10,Male,No,Excellent,M.Com
EMP103676,Marketing,964096,5,Male,No,Good,BE
EMP103677,Sales,1586700,13,Male,No,Good,M.Com
EMP103678,Administration,1026811,9,Male,No,Excellent,MBA
EMP103679,Legal,1715269,8,Female,No,Excellent,BCA
EMP103680,Operations,1928521,12,Male,No,Excellent,BE
EMP103681,Marketing,723880,3,Female,No,Good,M.Com
EMP103682,Marketing,1223883,7,Female,No,Average,PhD
EMP103683,Customer Support,457028,1,Female,No,Average,M.Com
EMP103684,Legal,825085,2,Female,No,Good,B.Sc
EMP103686,Administration,916954,4,Female,No,Good,M.Sc
EMP103687,Operations,375324,1,Male,No,good,MCA
EMP103688,Administration,970927,9,Female,No,Good,M.Com
EMP103689,Operations,1282269,9,Male,No,Good,BCA
EMP103690,HR,351058,0,Female,No,Average,M.Tech
EMP103691,Administration,1093915,8,Female,No,Good,B.Sc
EMP103692,Marketing,441952,1,Female,Yes,Good,BCA
EMP103693,Customer Support,1183841,7,Male,No,Good,BCA
EMP103694,R&D,941574,6,Male,No,Average,BE
EMP103695,Customer Support,1026503,9,Male,No,Good,B.Sc
EMP103696,HR,1161172,10,Male,Yes,Poor,M.Sc
EMP103697,R&D,1666278,7,Male,No,Good,BE
EMP103698,Legal,1038472,4,Male,No,Good,M.Sc
EMP103699,Legal,2930155,17,Male,No,Poor,B.Tech
EMP103700,Legal,982752,5,Male,No,Good,M.Com
EMP103701,Customer Support,1475737,14,Female,No,Average,B.Com
EMP103702,Administration,1268471,7,Female,No,Good,BBA
EMP103703,Finance,894363,5,Female,No,Excellent,MBA
EMP103704,Legal,1026328,6,Male,No,Good,B.Com
EMP103705,Legal,1958839,12,Male,No,Average,MCA
EMP103706,IT,1169394,4,Male,No,Excellent,BBA
EMP103707,Customer Support,826916,5,Female,No,Average,MBA
EMP103708,Legal,1288623,8,Male,No,Good,M.Tech
EMP103709,HR,584073,3,Male,Yes,Excellent,BCA
EMP103710,HR,2071319,18,Female,No,Excellent,MBA
EMP103711,Legal,587301,0,Male,No,Good,B.Com
EMP103712,Administration,2597272,16,Male,No,Poor,B.Tech
EMP103713,sales ,910735,4,Male,No,Average,MCA
EMP103714,Administration,1555762,12,Female,No,Good,B.Com
EMP103715,Operations,819869,4,Male,Yes,Average,MCA
EMP103716,Marketing,1774427,12,Female,No,Good,MBA
EMP103717,Operations,1342292,8,Female,No,Good,B.Com
EMP103718,Sales,1137308,10,Male,No,Average,BE
EMP103719,HR,856241,4,Male,No,Good,M.Tech
EMP103720,Finance,1230748,10,Female,No,Average,M.Tech
EMP103721,Customer Support,1158199,7,Male,No,Average,BE
EMP103722,Administration,437508,0,Female,No,Average,B.Tech
EMP103723,Operations,891964,4,Male,No,Excellent,MBA
EMP103724,Finance,911396,5,Male,No,Excellent,M.Tech
EMP103726,Sales,2857613,17,Male,No,Good,BE
EMP103727,Administration,1599364,14,Male,No,Average,BBA
EMP103728,R&D,1204970,4,Female,No,Good,B.Sc
EMP103729,Administration,917064,6,Female,No,Good,BCA
EMP103730,HR,533940,3,Female,No,Excellent,B.Sc
EMP103731,Finance,897862,6,Female,No,Good,MBA
EMP103732,Marketing,2714860,16,Female,No,Good,B.Tech
EMP103733,HR,1424648,14,Male,No,Good,BBA
EMP103734,Legal,1279464,4,Female,Yes,good,B.Sc
EMP103735,IT,872451,6,Female,No,Good,B.Sc
EMP103736,Customer Support,1522239,12,Female,No,Good,PhD
EMP103737,Marketing,2027935,11,Male,No,Average,PhD
EMP103738,R&D,875060,4,Female,No,Average,BBA
EMP103739,HR,1222210,10,Male,No,Good,BE
EMP103740,IT,3095557,16,Male,No,Average,BCA
EMP103741,Administration,1390302,14,Male,No,Average,MCA
EMP103742,Customer Support,586557,3,Male,No,Average,BBA
EMP103743,Finance,1112502,5,Male,No,Average,B.Com
EMP103744,Operations,1252634,8,Female,No,Excellent,MCA
EMP103745,Administration,821743,5,Male,No,Good,PhD
EMP103746,Marketing,472069,0,Male,Yes,Good,M.Sc
EMP103747,Administration,376636,0,Female,No,Average,MBA
EMP103748,R&D,1440423,8,Male,No,Excellent,BCA
EMP103749,Administration,573457,3,Female,No,Good,BCA
EMP103750,Finance,2130683,13,Female,Yes,Good,B.Tech
EMP103751,Customer Support,898168,6,Male,No,Average,M.Tech
EMP103752,Operations,805243,4,Female,No,Good,BCA
EMP103753,IT,1309698,8,Female,No,Poor,M.Sc
EMP103754,R&D,1096816,5,Female,No,Good,M.Com
EMP103755,Legal,1681434,7,Female,No,Good,BBA
EMP103756,Operations,545740,2,Female,Yes,Good,B.Sc
EMP103757,R&D,2236635,11,Female,No,Good,B.Com
EMP103758,Operations,760859,5,Male,No,Good,BBA
EMP103759,Operations,1494254,11,Female,No,Average,MCA
EMP103760,Administration,925156,5,Male,Yes,Good,B.Sc
EMP103761,Finance,1056884,6,Female,No,Average,PhD
EMP103762,R&D,1797881,11,Male,No,Excellent,MCA
EMP103763,R&D,1323746,9,Male,No,Poor,M.Com
EMP103764,Finance,1022836,5,Female,No,Average,B.Sc
EMP103765,R&D,1492110,7,Female,No,Good,MCA
EMP103766,Sales,1367807,7,Female,No,Average,B.Sc
EMP103767,Customer Support,"7,50,000",1,Female,Yes,Average,BE
EMP103768,R&D,1706305,8,Male,No,Good,M.Tech
EMP103769,HR,1660298,11,Male,No,Good,BCA
EMP103770,Sales,577398,2,Male,No,Average,PhD
EMP103771,Legal,776218,3,Female,No,Good,BCA
EMP103772,Sales,1247064,8,Male,No,Good,MBA
EMP103774,Sales,1157965,7,Male,No,Good,BBA
EMP103775,Operations,2167797,19,Female,No,Good,MBA
EMP103776,R&D,950411,5,Male,No,Excellent,BE
EMP103777,Customer Support,1996240,17,Female,No,Excellent,MCA
EMP103778,Marketing,600615,2,Male,No,Average,PhD
EMP103779,Operations,434272,0,Male,No,Excellent,M.Tech
EMP103780,Customer Support,1158769,7,Female,Yes,Good,BCA
EMP103781,Finance,1329671,9,Female,No,Good,M.Sc
EMP103782,R&D,1099249,6,Male,No,Good,BBA
EMP103784,Customer Support,350000,1,Male,Yes,Average,B.Tech
EMP103785,Operations,997976,4,Male,No,Average,MCA
EMP103786,Legal,1030318,4,Male,No,Excellent,B.Sc
EMP103787,Sales,1980696,11,Male,No,Average,B.Sc
EMP103788,Sales,1266428,8,Female,No,Good,B.Sc
EMP103789,R&D,1952640,11,Female,No,Good,B.Tech
EMP103790,Legal,1199580,4,Female,No,Good,BBA
EMP103791,Administration,1355042,9,Male,Yes,Good,M.Sc
EMP103792,Finance,531843,0,Female,No,Average,B.Tech
EMP103793,Marketing,1311510,9,Female,No,Good,BBA
EMP103794,Administration,1546300,11,Male,No,Good,M.Tech
EMP103795,Administration,751264,4,Female,No,Average,B.Tech
EMP103796,Legal,919859,5,Female,No,Excellent,M.Com
EMP103797,Legal,492316,0,Male,No,Excellent,BCA
EMP103798,Customer Support,1425863,14,Male,No,Poor,PhD
EMP103799,Administration,1617374,15,Male,No,Good,BE
EMP103800,Legal,1831541,11,Male,No,Poor,B.Tech
EMP103801,Operations,601408,2,Male,No,Poor,BBA
EMP103802,IT,1043706,6,Female,No,Excellent,MBA
EMP103803,IT,1806771,11,Female,No,Average,B.Tech
EMP103804,Customer Support,1737767,13,Male,No,Excellent,M.Sc
EMP103805,Sales,1040894,6,Female,No,Poor,M.Tech
EMP103806,Administration,777890,4,Male,No,Good,BCA
EMP103807,Legal,633716,1,Male,No,Good,B.Sc
EMP103808,IT,703866,3,Female,No,Good,M.Tech
EMP103809,Marketing,455851,0,Male,Yes,Good,B.Tech
EMP103810,Administration,1763640,11,Female,No,Poor,BCA
EMP103811,R&D,1307001,8,Female,No,Excellent,B.Tech
EMP103812,Operations,1963060,12,Male,No,Good,B.Tech
EMP103813,Sales,1043294,6,Male,No,Poor,M.Tech
EMP103814,R&D,527087,1,Male,Yes,Good,MCA
EMP103815,Marketing,1215453,9,Female,No,Average,M.Sc
EMP103816,Marketing,3693971,22,Female,No,Good,PhD
EMP103817,Finance,1433696,8,Female,No,Good,M.Com
EMP103818,Operations,1036738,9,Male,No,Average,M.Com
EMP103819,Finance,1729075,15,Female,No,Good,M.Sc
EMP103820,Operations,639893,3,Female,No,Good,B.Sc
EMP103821,R&D,817572,2,Male,No,Average,BE
EMP103822,R&D,2211742,14,Female,No,Excellent,BCA
EMP103823,Operations,1082986,8,Female,No,Average,BE
EMP103824,Finance,576327,2,Male,No,Good,MBA
EMP103825,Marketing,510868,0,Female,Yes,Excellent,PhD
EMP103826,HR,750695,5,Female,Yes,Average,BBA
EMP103827,Legal,1014437,4,Female,No,Excellent,BE
EMP103828,HR,1509804,13,Male,No,Average,M.Sc
EMP103829,Finance,1169267,10,Male,No,Excellent,BBA
EMP103830,IT,970250,6,Female,No,Excellent,BCA
EMP103831,Administration,527296,2,Female,No,Average,MBA
EMP103832,HR,379856,0,Female,No,Good,MBA
EMP103833,Administration,2358843,18,Female,No,Average,M.Tech
EMP103834,Legal,1520391,8,Female,No,Good,BE
EMP103835,R&D,1561837,9,Female,No,Excellent,B.Sc
EMP103836,Operations,1619965,11,Male,Yes,Poor,PhD
EMP103837,IT,838792,5,Female,No,Good,MCA
EMP103838,Finance,872568,4,Male,No,Poor,MCA
EMP103839,Marketing,1342202,10,Male,No,Average,MBA
EMP103840,Administration,1174366,7,Male,No,Poor,BCA
EMP103841,Operations,1398453,7,Male,No,Good,MBA
EMP103842,Marketing,1128152,9,Male,No,Good,PhD
EMP103843,Customer Support,1103516,8,Male,No,Good,M.Sc
EMP103844,R&D,1530936,10,Female,No,Good,MBA
EMP103845,Legal,1947937,15,Female,No,Good,M.Tech
EMP103846,Sales,1323303,7,Male,No,Average,M.Com
EMP103847,Finance,841165,5,Male,No,Good,BBA
EMP103848,Customer Support,504815,3,Female,Yes,Poor,B.Tech
EMP103849,Sales,1594870,14,Female,No,Good,B.Tech
EMP103850,HR,1573386,12,Female,No,Average,MBA
EMP103851,Legal,497109,1,Male,Yes,Poor,M.Tech
EMP103852,Operations,796186,4,Female,No,Average,B.Sc
EMP103853,IT,882435,4,Female,No,Good,M.Sc
EMP103854,R&D,2300181,11,Female,No,Average,PhD
EMP103855,Administration,1448686,15,Male,No,Poor,BBA
EMP103856,Legal,888876,3,Female,No,Average,MCA
EMP103857,IT,1303103,7,Female,No,Average,B.Tech
EMP103858,Sales,702378,3,Male,No,Average,BBA
EMP103859,Marketing,1019054,6,Male,No,Excellent,B.Tech
EMP103860,Sales,2020114,15,Male,No,Excellent,BE
EMP103861,R&D,509835,0,Male,No,Good,PhD
EMP103862,R&D,1540910,8,Female,No,Excellent,MCA
EMP103863,Marketing,1235073,7,Male,No,Good,B.Tech
EMP103864,Finance,1880590,15,Male,No,Average,BBA
EMP103865,Legal,821140,2,Male,No,Average,M.Sc
EMP103866,Legal,1234324,6,Female,No,Good,BE
EMP103867,Finance,529053,0,Female,No,Excellent,M.Sc
EMP103868,R&D,1037950,5,Female,No,Good,BCA
EMP103869,Customer Support,1798554,13,Female,No,Excellent,B.Sc
EMP103870,Marketing,754070,3,Male,Yes,Good,BE
EMP103871,HR,773595,4,Female,No,Good,B.Tech
EMP103872,Legal,2202531,15,Male,Yes,Good,PhD
EMP103873,Sales,818393,5,Male,No,Good,B.Com
EMP103874,R&D,1897453,12,Female,No,Average,M.Sc
EMP103875,Administration,2164551,16,Male,No,Excellent,B.Com
EMP103876,Legal,1092564,6,Male,No,Excellent,B.Tech
EMP103877,HR,848749,6,Male,No,Average,BBA
EMP103878,HR,747019,5,Female,No,Good,BCA
EMP103879,Sales,1020418,6,Female,No,Average,BBA
EMP103880,R&D,597914,0,Female,No,Average,BBA
EMP103881,Operations,1425306,8,Male,No,Average,PhD
EMP103882,Customer Support,641573,2,Male,No,Good,M.Sc
EMP103883,Finance,1008692,5,Female,No,Good,BE
EMP103884,Legal,1030126,4,Female,No,Average,B.Tech
EMP103885,Sales,1757756,13,Male,No,Average,BE
EMP103886,Operations,494497,0,Female,No,Average,BCA
EMP103887,HR,1485858,13,Male,No,Average,BBA
EMP103888,Finance,962344,5,Female,No,Good,B.Tech
EMP103889,Operations,446292,0,Male,Yes,Good,B.Tech
EMP103890,Finance,1713369,15,Female,No,Average,B.Tech
EMP103891,Legal,2543685,12,Female,No,Average,B.Sc
EMP103892,Operations,1445698,12,Female,No,Excellent,B.Tech
EMP103893,HR,1058668,7,Female,No,Average,B.Sc
EMP103894,HR,1691577,11,Female,Yes,Good,BBA
EMP103895,Operations,1288367,9,Male,No,Poor,B.Tech
EMP103896,IT,1193486,10,Female,No,Excellent,B.Sc
EMP103897,Operations,2017579,11,Male,No,Good,B.Sc
EMP103898,IT,601962,2,Male,No,Good,B.Com
EMP103899,Administration,814150,6,Female,No,Poor,BBA
EMP103900,Sales,1487256,11,Female,Yes,Average,MCA
EMP103901,Sales,1187624,10,Female,No,Good,B.Com
EMP103902,Legal,1257541,4,Male,No,Good,MCA
EMP103903,IT,431129,0,Female,No,Good,BBA
EMP103904,IT,1226350,8,Male,No,Poor,M.Tech
EMP103905,Customer Support,1216432,8,Male,No,Average,B.Tech
EMP103906,Finance,1328666,7,Female,No,Good,BE
EMP103907,Administration,996742,10,Male,No,Good,B.Com
EMP103908,Finance,1585930,12,Female,No,Average,M.Com
EMP103909,HR,1080756,9,Female,No,Average,BCA
EMP103910,Administration,1168700,9,Male,No,Good,B.Tech
EMP103911,Sales,1166403,7,Female,No,Good,B.Tech
EMP103912,HR,696199,2,Male,No,Excellent,B.Tech
EMP103913,HR,1134676,7,Male,No,Excellent,PhD
EMP103914,Finance,1317311,8,Male,No,Good,M.Sc
EMP103915,IT,1028464,5,Female,No,Good,B.Tech
EMP103916,Marketing,386643,1,Male,Yes,Excellent,B.Sc
EMP103917,Operations,831749,6,Male,No,Average,BE
EMP103918,Customer Support,1147478,10,Female,No,Average,BBA
EMP103919,Customer Support,634371,3,Male,No,Average,M.Tech
EMP103920,Customer Support,675658,5,Female,No,Good,MCA
EMP103921,R&D,1443639,7,Female,No,Excellent,B.Com
EMP103922,Finance,1343708,8,Female,No,Excellent,BBA
EMP103923,Legal,945217,5,Male,No,Excellent,BBA
EMP103924,Marketing,610018,2,Female,No,Good,PhD
EMP103925,IT,602387,3,Female,No,Good,M.Com
EMP103926,Customer Support,508893,2,Female,Yes,Good,B.Sc
EMP103928,Sales,1676299,11,Female,No,Poor,B.Tech
EMP103929,Marketing,2025416,14,Female,No,Poor,M.Sc
EMP103930,Sales,1749709,11,Female,No,Excellent,PhD
EMP103931,Marketing,380709,0,Female,Yes,Good,BCA
EMP103932,Legal,741573,3,Male,No,Average,BE
EMP103933,Customer Support,2186582,16,Male,No,Average,M.Tech
EMP103934,R&D,703198,2,Female,No,Average,M.Sc
EMP103935,Finance,894915,5,Male,No,Average,B.Com
EMP103936,Marketing,2139177,13,Female,No,Good,B.Sc
EMP103937,Marketing,948386,4,Female,No,Average,BBA
EMP103938,R&D,1342017,9,Female,No,Average,B.Sc
EMP103939,Customer Support,1257250,7,Female,No,Good,BCA
EMP103940,Finance,2233249,14,Male,No,Good,BE
EMP103941,Administration,1214048,8,Male,No,Average,M.Com
EMP103942,Administration,1513620,13,Female,No,Average,BE
EMP103943,Operations,1068597,7,Male,No,Average,M.Com
EMP103944,Finance,1423213,9,Male,No,Average,B.Sc
EMP103945,Marketing,1290256,7,Male,No,Good,PhD
EMP103946,Sales,2921329,18,Male,No,Excellent,B.Tech
EMP103947,Marketing,1284527,7,Male,No,Excellent,B.Com
EMP103948,Marketing,1573236,12,Female,No,Average,M.Com
EMP103949,IT,1491167,9,Male,Yes,Poor,M.Sc
EMP103950,Marketing,427187,0,Female,No,Excellent,MCA
EMP103951,Operations,1223880,7,Female,No,Excellent,PhD
EMP103952,Operations,515255,2,Female,No,Good,B.Com
EMP103953,Marketing,1211004,8,Female,No,Average,B.Tech
EMP103954,Customer Support,796233,6,Male,No,Excellent,BCA
EMP103955,Administration,766641,5,Female,No,Good,BCA
EMP103956,Sales,963056,5,Female,No,Poor,BCA
EMP103957,Sales,462310,1,Male,No,Average,BCA
EMP103958,HR,953069,5,Female,No,Good,M.Tech
EMP103959,Marketing,2795959,19,Female,No,Good,BCA
EMP103960,Finance,932566,4,Male,No,Excellent,M.Com
EMP103961,Marketing,850217,5,Female,Yes,Average,PhD
EMP103962,IT,1787897,11,Male,No,Good,B.Com
EMP103963,Administration,1486601,11,Male,No,Good,BCA
EMP103964,Operations,1306029,9,Male,Yes,Good,B.Tech
EMP103965,Operations,873703,4,Female,No,Excellent,M.Com
EMP103966,Customer Support,1155362,9,Female,No,Good,B.Tech
EMP103967,IT,1542493,10,Female,No,Good,MCA
EMP103968,IT,1126956,4,Male,No,Average,MBA
EMP103969,Legal,1598575,8,Female,No,Good,M.Com
EMP103970,IT,1162347,4,Male,No,Average,PhD
EMP103971,HR,1400376,14,Female,No,Good,M.Tech
EMP103972,Marketing,2118937,12,Female,Yes,Excellent,M.Sc
EMP103973,Administration,1120785,7,Male,No,Average,BE
EMP103974,Legal,1740345,10,Female,No,Good,B.Sc
EMP103975,R&D,2324391,14,Male,No,Average,PhD
EMP103976,Marketing,1399259,8,Male,No,Average,M.Sc
EMP103977,IT,1380804,7,Female,No,Good,B.Com
EMP103978,R&D,460712,0,Male,No,Good,BE
EMP103979,Operations,364041,0,Male,No,Excellent,M.Sc
EMP103980,Finance,1000871,5,Female,Yes,Average,M.Tech
EMP103981,Marketing,898175,4,Male,No,Good,M.Tech
EMP103982,Legal,2430741,14,Male,No,Good,M.Com
EMP103983,R&D,2233971,14,Female,No,Good,B.Tech
EMP103984,Marketing,1660258,14,Female,No,Average,MCA
EMP103985,Customer Support,1791241,15,Male,No,Excellent,BCA
EMP103986,Administration,645823,2,Female,No,Good,MCA
EMP103987,Sales,585586,3,Male,Yes,Average,B.Com
EMP103989,Sales,1202199,9,Male,No,Excellent,MCA
EMP103990,HR,931698,4,Male,No,Good,MBA
EMP103991,Operations,1061577,7,Female,No,Average,BBA
EMP103992,Legal,1432028,8,Male,No,Good,B.Com
EMP103994,Sales,1154773,8,Female,No,Good,M.Tech
EMP103995,Legal,1755179,7,Female,No,Good,MCA
EMP103996,Customer Support,1096386,10,Male,No,Average,MCA
EMP103997,Marketing,924284,5,Female,Yes,Poor,B.Tech
EMP103998,Customer Support,1118216,8,Female,No,Good,B.Com
EMP103999,Customer Support,699750,4,Male,No,Good,B.Sc
EMP104000,Operations,1252325,7,Male,No,Good,M.Com
EMP104001,Legal,1062374,6,Male,No,Average,MBA
EMP104002,R&D,1820663,13,Female,No,Average,M.Com
EMP104003,Marketing,1357807,7,Male,No,Average,MBA
EMP104004,Sales,1281233,7,Male,No,Average,M.Tech
EMP104005,R&D,863664,5,Female,No,Excellent,MCA
EMP104006,IT,559331,0,Female,No,Average,MBA
EMP104007,Marketing,470662,0,Male,No,Average,B.Com
EMP104008,Administration,1024222,8,Female,No,Excellent,BE
EMP104009,IT,1955471,11,Male,No,Excellent,M.Tech
EMP104010,Operations,618693,3,Male,No,Good,B.Sc
EMP104011,IT,815139,3,Male,No,Average,M.Sc
EMP104012,IT,1888168,15,Female,No,Average,MCA
EMP104013,Operations,1184765,9,Male,Yes,Poor,PhD
EMP104014,Operations,1055915,10,Female,Yes,Excellent,BE
EMP104015,Administration,761126,6,Female,No,Average,MCA
EMP104016,Administration,914554,4,Female,No,Excellent,MCA
EMP104017,Operations,3712770,26,Male,Yes,Average,MBA
EMP104018,R&D,689916,3,Male,No,Good,BBA
EMP104019,IT,419976,0,Male,Yes,Good,B.Tech
EMP104020,Sales,1356588,7,Female,No,Good,B.Tech
EMP104021,Sales,420585,0,Female,No,Good,b.tech
EMP104022,IT,695560,2,Female,No,Average,B.Sc
EMP104023,Legal,1261237,6,Female,No,Good,MBA
EMP104024,R&D,2030255,13,Female,No,Good,MBA
EMP104025,Legal,1009532,6,Male,No,Good,M.Sc
EMP104026,Finance,1120146,9,Female,No,Excellent,BBA
EMP104027,Customer Support,413402,1,Male,No,Good,M.Tech
EMP104028,Legal,1827098,11,Male,No,Good,B.Com
EMP104029,Operations,440667,0,Female,No,Good,B.Tech
EMP104030,R&D,1078087,5,Male,Yes,Poor,BBA
EMP104031,R&D,1702152,7,Male,No,Good,M.Com
EMP104032,Sales,1852222,12,Male,No,Good,M.Com
EMP104033,Sales,1826818,12,Male,No,Excellent,B.Sc
EMP104034,Finance,439169,1,Male,Yes,Average,MCA
EMP104035,Finance,436055,0,Female,No,Good,BE
EMP104036,R&D,1107009,6,Male,No,EXCELLENT,BE
EMP104037,HR,1045158,8,Female,No,Average,MBA
EMP104038,Finance,459334,0,Female,No,Average,BCA
EMP104039,Marketing,563736,2,Female,No,Good,BE
EMP104040,Sales,1464970,10,Female,Yes,Poor,B.Tech
EMP104041,R&D,2014920,11,Male,No,Good,M.Sc
EMP104042,Marketing,836590,6,Female,No,Good,M.Tech
EMP104043,HR,1275604,8,Female,No,Good,B.Tech
EMP104044,Customer Support,1062301,10,Male,No,Average,B.Com
EMP104045,Operations,1208883,8,Female,No,Good,BE
EMP104046,Finance,1095328,6,Female,No,Excellent,BE
